E_keV,dNdE,unc,,,,
1000,0.0000135712,0.00000000585681,,,,
1050,0.0000144167,0.00000000623536,,,,
1100,0.000015277,0.00000000662154,,,,
1150,0.0000161518,0.00000000701514,,,,
1200,0.0000170406,0.00000000741592,,,,
1250,0.0000179425,0.00000000782368,,,,
1300,0.0000188563,0.00000000823809,,,,
1350,0.0000197816,0.00000000865903,,,,
1400,0.0000207176,0.00000000908613,,,,
1450,0.0000216639,0.00000000951928,,,,
1500,0.0000226198,0.00000000995821,,,,
1550,0.0000235847,0.0000000104026,,,,
1600,0.0000245582,0.0000000108524,,,,
1650,0.0000255398,0.0000000113072,,,,
1700,0.000026529,0.0000000117669,,,,
1750,0.0000275251,0.0000000122313,,,,
1800,0.0000285277,0.0000000127,,,,
1850,0.0000295363,0.000000013173,,,,
1900,0.0000305506,0.0000000136499,,,,
1950,0.0000315698,0.0000000141305,,,,
2000,0.0000325937,0.0000000146148,,,,
2050,0.0000336218,0.0000000151023,,,,
2100,0.0000346538,0.0000000155931,,,,
2150,0.000035689,0.0000000160867,,,,
2200,0.0000367272,0.000000016583,,,,
2250,0.000037768,0.0000000170819,,,,
2300,0.0000388109,0.0000000175831,,,,
2350,0.0000398556,0.0000000180864,,,,
2400,0.0000409018,0.0000000185916,,,,
2450,0.0000419491,0.0000000190986,,,,
2500,0.0000429971,0.0000000196071,,,,
2550,0.0000440456,0.0000000201169,,,,
2600,0.0000450941,0.000000020628,,,,
2650,0.0000461425,0.00000002114,,,,
2700,0.0000471904,0.0000000216528,,,,
2750,0.0000482375,0.0000000221661,,,,
2800,0.0000492836,0.0000000226799,,,,
2850,0.0000503284,0.0000000231939,,,,
2900,0.0000513716,0.000000023708,,,,
2950,0.0000524131,0.000000024222,,,,
3000,0.0000534526,0.0000000247358,,,,
3050,0.0000544899,0.000000025249,,,,
3100,0.0000555246,0.0000000257616,,,,
3150,0.0000565569,0.0000000262735,,,,
3200,0.0000575863,0.0000000267844,,,,
3250,0.0000586128,0.0000000272942,,,,
3300,0.0000596362,0.0000000278027,,,,
3350,0.0000606562,0.0000000283098,,,,
3400,0.0000616728,0.0000000288152,,,,
3450,0.0000626859,0.0000000293191,,,,
3500,0.0000636953,0.000000029821,,,,
3550,0.000064701,0.0000000303208,,,,
3600,0.0000657027,0.0000000308185,,,,
3650,0.0000666994,0.0000000313139,,,,
3700,0.0000676893,0.0000000318068,,,,
3750,0.0000686719,0.000000032297,,,,
3800,0.0000696471,0.0000000327845,,,,
3850,0.0000706146,0.0000000332691,,,,
3900,0.0000715741,0.0000000337506,,,,
3950,0.0000725255,0.000000034229,,,,
4000,0.0000734685,0.0000000347041,,,,
4050,0.0000744029,0.0000000351757,,,,
4100,0.0000753285,0.0000000356438,,,,
4150,0.0000762449,0.0000000361082,,,,
4200,0.0000771521,0.0000000365687,,,,
4250,0.0000780499,0.0000000370253,,,,
4300,0.000078938,0.0000000374779,,,,
4350,0.0000798162,0.0000000379263,,,,
4400,0.0000806844,0.0000000383703,,,,
4450,0.0000815424,0.00000003881,,,,
4500,0.00008239,0.0000000392452,,,,
4550,0.0000832272,0.0000000396757,,,,
4600,0.0000840536,0.0000000401015,,,,
4650,0.0000848692,0.0000000405224,,,,
4700,0.0000856738,0.0000000409384,,,,
4750,0.0000864673,0.0000000413493,,,,
4800,0.0000872495,0.000000041755,,,,
4850,0.0000880204,0.0000000421555,,,,
4900,0.0000887798,0.0000000425507,,,,
4950,0.0000895276,0.0000000429404,,,,
5000,0.0000902637,0.0000000433246,,,,
5050,0.000090988,0.0000000437031,,,,
5100,0.0000917003,0.000000044076,,,,
5150,0.0000924007,0.000000044443,,,,
5200,0.000093089,0.0000000448042,,,,
5250,0.0000937652,0.0000000451595,,,,
5300,0.0000944291,0.0000000455088,,,,
5350,0.0000950808,0.0000000458519,,,,
5400,0.0000957201,0.0000000461889,,,,
5450,0.0000963471,0.0000000465197,,,,
5500,0.0000969616,0.000000046844,,,,
5550,0.0000975637,0.0000000471621,,,,
5600,0.0000981532,0.0000000474736,,,,
5650,0.0000987302,0.0000000477786,,,,
5700,0.0000992946,0.000000048077,,,,
5750,0.0000998465,0.0000000483688,,,,
5800,0.000100386,0.0000000486539,,,,
5850,0.000100912,0.0000000489322,,,,
5900,0.000101427,0.0000000492037,,,,
5950,0.000101928,0.0000000494683,,,,
6000,0.000102417,0.0000000497261,,,,
6050,0.000102893,0.0000000499767,,,,
6100,0.000103354,0.0000000502206,,,,
6150,0.000103801,0.0000000504574,,,,
6200,0.000104233,0.0000000506871,,,,
6250,0.000104649,0.0000000509096,,,,
6300,0.000105051,0.000000051125,,,,
6350,0.000105438,0.0000000513331,,,,
6400,0.00010581,0.000000051534,,,,
6450,0.000106166,0.0000000517274,,,,
6500,0.000106508,0.0000000519137,,,,
6550,0.000106834,0.0000000520925,,,,
6600,0.000107145,0.0000000522641,,,,
6650,0.00010744,0.0000000524278,,,,
6700,0.000107721,0.0000000525845,,,,
6750,0.000107986,0.0000000527337,,,,
6800,0.000108237,0.0000000528754,,,,
6850,0.000108471,0.0000000530093,,,,
6900,0.000108691,0.000000053136,,,,
6950,0.000108896,0.0000000532551,,,,
7000,0.000109085,0.0000000533666,,,,
7050,0.000109258,0.0000000534706,,,,
7100,0.000109417,0.0000000535668,,,,
7150,0.00010956,0.0000000536556,,,,
7200,0.000109689,0.0000000537366,,,,
7250,0.000109802,0.0000000538103,,,,
7300,0.0001099,0.0000000538763,,,,
7350,0.000109984,0.0000000539349,,,,
7400,0.000110052,0.0000000539857,,,,
7450,0.000110105,0.0000000540289,,,,
7500,0.000110143,0.0000000540643,,,,
7550,0.000110167,0.0000000540924,,,,
7600,0.000110176,0.000000054113,,,,
7650,0.00011017,0.0000000541259,,,,
7700,0.000110149,0.0000000541312,,,,
7750,0.000110114,0.000000054129,,,,
7800,0.000110065,0.0000000541195,,,,
7850,0.000110002,0.0000000541024,,,,
7900,0.000109924,0.0000000540778,,,,
7950,0.000109831,0.0000000540456,,,,
8000,0.000109724,0.0000000540058,,,,
8050,0.000109604,0.000000053959,,,,
8100,0.00010947,0.0000000539047,,,,
8150,0.000109322,0.0000000538429,,,,
8200,0.000109161,0.000000053774,,,,
8250,0.000108986,0.0000000536978,,,,
8300,0.000108797,0.0000000536145,,,,
8350,0.000108596,0.0000000535239,,,,
8400,0.000108381,0.0000000534259,,,,
8450,0.000108153,0.0000000533207,,,,
8500,0.000107912,0.0000000532086,,,,
8550,0.000107659,0.0000000530897,,,,
8600,0.000107393,0.0000000529638,,,,
8650,0.000107115,0.0000000528306,,,,
8700,0.000106823,0.0000000526906,,,,
8750,0.000106517,0.0000000525438,,,,
8800,0.000106196,0.0000000523902,,,,
8850,0.00010586,0.0000000522298,,,,
8900,0.00010551,0.0000000520627,,,,
8950,0.000105145,0.0000000518892,,,,
9000,0.000104766,0.0000000517092,,,,
9050,0.000104373,0.0000000515224,,,,
9100,0.000103965,0.0000000513292,,,,
9150,0.000103543,0.0000000511298,,,,
9200,0.000103108,0.0000000509242,,,,
9250,0.000102658,0.0000000507121,,,,
9300,0.000102195,0.0000000504942,,,,
9350,0.000101718,0.0000000502698,,,,
9400,0.000101228,0.0000000500398,,,,
9450,0.000100724,0.0000000498035,,,,
9500,0.000100207,0.0000000495615,,,,
9550,0.000099677,0.0000000493138,,,,
9600,0.0000991339,0.0000000490602,,,,
9650,0.000098578,0.0000000488012,,,,
9700,0.0000980094,0.0000000485367,,,,
9750,0.0000974283,0.0000000482667,,,,
9800,0.0000968348,0.0000000479914,,,,
9850,0.000096229,0.0000000477108,,,,
9900,0.0000956112,0.0000000474251,,,,
9950,0.0000949815,0.0000000471343,,,,
10000,0.00009434,0.0000000468386,,,,
10050,0.0000936868,0.0000000465379,,,,
10100,0.0000930223,0.0000000462325,,,,
10150,0.0000923465,0.0000000459224,,,,
10200,0.0000916597,0.0000000456078,,,,
10250,0.0000909619,0.0000000452888,,,,
10300,0.0000902535,0.0000000449653,,,,
10350,0.0000895344,0.0000000446376,,,,
10400,0.0000888051,0.0000000443057,,,,
10450,0.0000880656,0.0000000439699,,,,
10500,0.0000873162,0.0000000436301,,,,
10550,0.000086557,0.0000000432865,,,,
10600,0.0000857883,0.0000000429392,,,,
10650,0.0000850103,0.0000000425883,,,,
10700,0.0000842231,0.000000042234,,,,
10750,0.000083427,0.0000000418763,,,,
10800,0.0000826221,0.0000000415154,,,,
10850,0.0000818088,0.0000000411514,,,,
10900,0.0000809872,0.0000000407844,,,,
10950,0.0000801577,0.0000000404146,,,,
11000,0.0000793203,0.000000040042,,,,
11050,0.0000784753,0.0000000396668,,,,
11100,0.0000776229,0.0000000392892,,,,
11150,0.0000767634,0.0000000389092,,,,
11200,0.0000758972,0.000000038527,,,,
11250,0.0000750243,0.0000000381427,,,,
11300,0.000074145,0.0000000377564,,,,
11350,0.0000732595,0.0000000373683,,,,
11400,0.0000723682,0.0000000369785,,,,
11450,0.0000714713,0.0000000365872,,,,
11500,0.000070569,0.0000000361944,,,,
11550,0.0000696616,0.0000000358003,,,,
11600,0.0000687494,0.000000035405,,,,
11650,0.0000678326,0.0000000350088,,,,
11700,0.0000669116,0.0000000346116,,,,
11750,0.0000659865,0.0000000342137,,,,
11800,0.0000650577,0.0000000338152,,,,
11850,0.0000641254,0.0000000334162,,,,
11900,0.0000631897,0.0000000330168,,,,
11950,0.0000622499,0.0000000326173,,,,
12000,0.0000613059,0.0000000322176,,,,
12050,0.0000603581,0.000000031818,,,,
12100,0.0000594069,0.0000000314186,,,,
12150,0.0000584522,0.0000000310195,,,,
12200,0.0000574945,0.0000000306209,,,,
12250,0.0000565342,0.0000000302228,,,,
12300,0.0000555714,0.0000000298255,,,,
12350,0.0000546063,0.0000000294289,,,,
12400,0.0000536392,0.0000000290334,,,,
12450,0.0000526706,0.0000000286388,,,,
12500,0.0000517006,0.0000000282456,,,,
12550,0.0000507295,0.0000000278536,,,,
12600,0.0000497577,0.0000000274631,,,,
12650,0.0000487853,0.000000027074,,,,
12700,0.0000478128,0.0000000266866,,,,
12750,0.0000468404,0.000000026301,,,,
12800,0.0000458685,0.0000000259173,,,,
12850,0.0000448973,0.0000000255354,,,,
12900,0.0000439272,0.0000000251557,,,,
12950,0.0000429583,0.000000024778,,,,
13000,0.0000419912,0.0000000244025,,,,
13050,0.000041026,0.0000000240293,,,,
13100,0.0000400632,0.0000000236585,,,,
13150,0.0000391029,0.00000002329,,,,
13200,0.0000381456,0.000000022924,,,,
13250,0.0000371916,0.0000000225605,,,,
13300,0.0000362412,0.0000000221996,,,,
13350,0.0000352947,0.0000000218412,,,,
13400,0.0000343526,0.0000000214854,,,,
13450,0.0000334151,0.0000000211323,,,,
13500,0.0000324825,0.0000000207817,,,,
13550,0.0000315553,0.0000000204338,,,,
13600,0.0000306337,0.0000000200885,,,,
13650,0.0000297181,0.0000000197457,,,,
13700,0.0000288089,0.0000000194055,,,,
13750,0.0000279065,0.0000000190678,,,,
13800,0.0000270111,0.0000000187324,,,,
13850,0.0000261231,0.0000000183995,,,,
13900,0.0000252429,0.0000000180688,,,,
13950,0.000024371,0.0000000177403,,,,
14000,0.0000235075,0.0000000174139,,,,
14050,0.0000226531,0.0000000170894,,,,
14100,0.0000218079,0.0000000167667,,,,
14150,0.0000209723,0.0000000164457,,,,
14200,0.0000201468,0.0000000161262,,,,
14250,0.0000193318,0.0000000158081,,,,
14300,0.0000185276,0.0000000154912,,,,
14350,0.0000177346,0.0000000151753,,,,
14400,0.0000169532,0.0000000148601,,,,
14450,0.0000161838,0.0000000145454,,,,
14500,0.0000154268,0.000000014231,,,,
14550,0.0000146826,0.0000000139166,,,,
14600,0.0000139515,0.0000000136019,,,,
14650,0.0000132342,0.0000000132867,,,,
14700,0.0000125308,0.0000000129707,,,,
14750,0.0000118419,0.0000000126535,,,,
14800,0.0000111677,0.0000000123349,,,,
14850,0.0000105088,0.0000000120145,,,,
14900,0.00000986563,0.000000011692,,,,
14950,0.00000923854,0.000000011367,,,,
15000,0.00000862795,0.0000000110392,,,,
15050,0.00000803432,0.0000000107083,,,,
15100,0.00000745805,0.0000000103737,,,,
15150,0.00000689959,0.0000000100351,,,,
15200,0.00000635936,0.00000000969227,,,,
15250,0.00000583781,0.00000000934466,,,,
15300,0.00000533537,0.00000000899188,,,,
15350,0.0000048525,0.00000000863353,,,,
15400,0.00000438962,0.00000000826919,,,,
15450,0.00000394719,0.00000000789844,,,,
15500,0.00000352567,0.00000000752082,,,,
15550,0.00000312551,0.00000000713593,,,,
15600,0.00000274717,0.00000000674331,,,,
15650,0.0000023911,0.00000000634253,,,,
15700,0.00000205775,0.00000000593314,,,,
15750,0.0000017476,0.00000000551469,,,,
15800,0.00000146109,0.00000000508674,,,,
15850,0.00000119871,0.00000000464884,,,,
15900,0.00000096093,0.00000000420053,,,,
15950,0.000000748216,0.00000000374137,,,,
16000,0.000000561047,0.00000000327089,,,,
16050,0.000000399903,0.00000000278864,,,,
16100,0.000000265265,0.00000000229417,,,,
16150,0.000000157617,0.00000000178704,,,,
16200,0.0000000774455,0.00000000126678,,,,
16250,0.0000000252609,0.000000000732933,,,,
16300,0.0000000015306,0.000000000185062,,,,
16316.1,0,0,,,,
